date,home_team,away_team,home_score,away_score,tournament,country,neutral,shootout_winner,first_shooter,match_outcome,home_elo_pre,away_elo_pre
1908-04-05,Switzerland,Germany,5.0,3.0,Friendly,Switzerland,False,,,Home Win,1490.1175630701023,1500.0
1908-04-09,Guernsey,Jersey,0.0,4.0,Muratti Vase,Guernsey,False,,,Away Win,1557.2282270276075,1474.4210853279935
1908-04-11,Wales,Northern Ireland,0.0,1.0,British Home Championship,Wales,False,,,Away Win,1401.7670073593915,1326.7761792791991
1908-04-12,France,Belgium,1.0,2.0,Friendly,France,False,,,Away Win,1508.7987512712612,1495.105052037276
1908-04-26,Netherlands,Belgium,3.0,1.0,Friendly,Netherlands,False,,,Home Win,1505.9786336213606,1501.6852305972689
1908-05-03,Austria,Hungary,4.0,0.0,Friendly,Austria,False,,,Home Win,1501.2495504079716,1505.6955165560273
1908-05-10,Netherlands,France,4.0,1.0,Friendly,Netherlands,False,,,Home Win,1509.5212444906872,1502.2185727112683
1908-06-06,Austria,England,1.0,6.0,Friendly,Austria,False,,,Away Win,1504.9080709899235,1661.1379396960483
1908-06-07,Austria,Germany,3.0,2.0,Friendly,Austria,False,,,Home Win,1500.710291854181,1496.2685739135004
1908-06-08,Austria,England,1.0,11.0,Friendly,Austria,False,,,Away Win,1504.2509498825405,1665.335718831791
1908-06-10,Hungary,England,0.0,7.0,Friendly,Hungary,False,,,Away Win,1502.0369959740754,1669.4655855702608
1908-06-13,Czechoslovakia,England,0.0,4.0,Friendly,Bohemia,False,,,Away Win,1493.054933036001,1673.5072124750031
1908-07-12,Sweden,Norway,11.0,3.0,Friendly,Sweden,False,,,Home Win,1500.0,1500.0
1908-08-15,Uruguay,Argentina,2.0,2.0,Copa Lipton,Uruguay,False,,,Draw,1483.3254162347762,1516.6745837652238
1908-09-13,Argentina,Uruguay,2.0,1.0,Copa Newton,Argentina,False,,,Home Win,1518.5697575159356,1481.4302424840644
1908-10-04,Argentina,Uruguay,0.0,1.0,Copa Premio Honor Argentino,Argentina,False,,,Away Win,1524.8155424253964,1475.1844575746036
1908-10-22,France,Denmark,1.0,17.0,Olympic Games,England,True,,,Away Win,1498.7154886015635,1500.0
1908-10-23,Netherlands,Sweden,2.0,0.0,Olympic Games,England,True,,,Home Win,1513.024328600392,1503.599350001971
1908-10-25,Netherlands,Sweden,5.0,3.0,Friendly,Netherlands,False,,,Home Win,1522.7531224327008,1493.8705561696622
1908-10-26,Belgium,Sweden,2.0,1.0,Friendly,Belgium,False,,,Home Win,1498.1426197279422,1490.644684914529
1908-11-01,Hungary,Austria,5.0,3.0,Friendly,Hungary,False,,,Home Win,1497.995369069333,1500.1210831440706
1909-02-13,England,Northern Ireland,4.0,0.0,British Home Championship,England,False,,,Home Win,1677.3696705213767,1341.4261181673164
1909-03-01,Wales,Scotland,3.0,2.0,British Home Championship,Wales,False,,,Home Win,1387.1170684712743,1612.542424112015
1909-03-15,England,Wales,2.0,0.0,British Home Championship,England,False,,,Home Win,1678.8735779657284,1400.5780421456589
1909-03-15,Scotland,Northern Ireland,5.0,0.0,British Home Championship,Scotland,False,,,Home Win,1599.0814504376303,1339.9222107229648
1909-03-18,Guernsey,Jersey,3.0,0.0,Muratti Vase,Guernsey,False,,,Home Win,1542.4038143641437,1489.2454979914573
1909-03-20,Northern Ireland,Wales,2.0,3.0,British Home Championship,Ireland,False,,,Away Win,1337.6762641398382,1398.5425203051404
1909-03-21,Belgium,Netherlands,1.0,4.0,Friendly,Belgium,False,,,Away Win,1501.6431460739022,1525.978993687834
1909-03-25,Guernsey,Alderney,2.0,0.0,Muratti Vase,Jersey,True,,,Home Win,1548.2605332845444,1468.350687644399
1909-04-03,England,Scotland,2.0,0.0,British Home Championship,England,False,,,Home Win,1680.9090998062468,1601.327397020757
1909-04-04,Germany,Switzerland,1.0,0.0,Friendly,Germany,False,,,Home Win,1492.7279158851409,1493.8489891566019
1909-04-04,Hungary,Germany,3.0,3.0,Friendly,Hungary,False,,,Draw,1501.6229580028341,1496.3421467831186
1909-04-25,Netherlands,Belgium,4.0,1.0,Friendly,Netherlands,False,,,Home Win,1532.0509942216017,1495.5711455401345
1909-05-02,Austria,Hungary,3.0,4.0,Friendly,Austria,False,,,Away Win,1496.4934942105695,1500.1525769905238
1909-05-09,Belgium,France,5.0,2.0,Friendly,Belgium,False,,,Home Win,1492.4400919228674,1488.7524596430876
1909-05-29,Hungary,England,2.0,4.0,Friendly,Hungary,False,,,Away Win,1506.5045590271668,1686.1562336773336
1909-05-30,Hungary,Austria,1.0,1.0,Friendly,Hungary,False,,,Draw,1502.6311700007634,1490.1415121739265
1909-05-31,Hungary,England,2.0,8.0,Friendly,Hungary,False,,,Away Win,1501.0666053769467,1690.029622703737
1909-06-01,Austria,England,1.0,8.0,Friendly,Austria,False,,,Away Win,1491.7060767977432,1693.7766075561722
1909-08-15,Argentina,Uruguay,2.0,1.0,Copa Lipton,Argentina,False,,,Home Win,1510.7567075010688,1489.2432924989312
1909-09-19,Uruguay,Argentina,2.0,2.0,Copa Newton,Uruguay,False,,,Draw,1482.6047749453726,1517.3952250546274
1909-10-10,Argentina,Uruguay,3.0,1.0,Copa Premio Honor Argentino,Argentina,False,,,Home Win,1519.2503740750421,1480.7496259249579
1909-11-07,Hungary,Austria,2.0,2.0,Friendly,Hungary,False,,,Draw,1497.3196205245115,1488.1341397595784
1910-02-12,Northern Ireland,England,1.0,1.0,British Home Championship,Ireland,False,,,Draw,1326.5546437239814,1697.348544594337
1910-03-05,Scotland,Wales,1.0,0.0,British Home Championship,Scotland,False,,,Home Win,1596.0802631496701,1409.6641407209972
1910-03-13,Belgium,Netherlands,3.0,2.0,Friendly,Belgium,False,,,Home Win,1495.9906839285093,1535.1820478388688
1910-03-14,Wales,England,0.0,1.0,British Home Championship,Wales,False,,,Away Win,1406.4385645268526,1690.8248796498826
1910-03-19,Northern Ireland,Scotland,1.0,0.0,British Home Championship,Ireland,False,,,Home Win,1333.0783086684357,1599.3058393438148
1910-04-02,Scotland,England,2.0,0.0,British Home Championship,Scotland,False,,,Home Win,1584.85589508668,1695.9656702590094
1910-04-03,France,Belgium,0.0,4.0,Friendly,France,False,,,Away Win,1485.2018676374457,1500.1244047207306
1910-04-03,Switzerland,Germany,2.0,3.0,Friendly,Switzerland,False,,,Away Win,1490.2347582586242,1497.8125277954289
1910-04-07,Jersey,Alderney,7.0,1.0,Muratti Vase,Jersey,False,,,Home Win,1483.3887790710567,1460.6109619076424
1910-04-10,Netherlands,Belgium,7.0,0.0,Friendly,Netherlands,False,,,Home Win,1531.0483270466475,1506.3248688873102
1910-04-11,Wales,Northern Ireland,4.0,1.0,British Home Championship,Wales,False,,,Home Win,1401.2977739177259,1347.5282529255705
1910-04-21,Guernsey,Jersey,2.0,3.0,Muratti Vase,Guernsey,False,,,Away Win,1556.000259021301,1489.9950559729657
1910-04-24,Netherlands,Germany,4.0,2.0,Friendly,Netherlands,False,,,Home Win,1534.326737589097,1504.1120809585584
1910-05-01,Austria,Hungary,2.0,1.0,Friendly,Austria,False,,,Home Win,1489.6556826489334,1495.7980776351565
1910-05-15,Italy,France,6.0,2.0,Friendly,Italy,False,,,Home Win,1500.0,1479.001403470866
1910-05-16,Germany,Belgium,0.0,3.0,Friendly,Germany,False,,,Away Win,1500.9029436089847,1503.0464583448606
1910-05-26,Hungary,Italy,6.0,1.0,Friendly,Hungary,False,,,Home Win,1492.1168712958786,1503.3258337143966
1910-05-27,Argentina,Chile,3.0,1.0,Friendly,Argentina,False,,,Home Win,1525.4625511523682,1500.0
1910-05-29,Chile,Uruguay,0.0,3.0,Friendly,Argentina,True,,,Away Win,1496.7309579877513,1474.5374488476318
1910-06-05,Argentina,Chile,5.0,1.0,Friendly,Argentina,False,,,Home Win,1528.731593164617,1491.412001423187
1910-06-12,Argentina,Uruguay,4.0,1.0,Friendly,Argentina,False,,,Home Win,1531.852259791602,1479.8564054121962
1910-08-15,Uruguay,Argentina,3.0,1.0,Copa Lipton,Uruguay,False,,,Home Win,1476.9141694542852,1534.7944957495129
1910-09-11,Norway,Sweden,0.0,4.0,Friendly,Norway,False,,,Away Win,1496.400649998029,1487.144158568569
1910-09-11,Chile,Argentina,0.0,3.0,Friendly,Chile,False,,,Away Win,1488.291334796202,1526.0008931503123
1910-10-16,Germany,Netherlands,1.0,2.0,Friendly,Germany,False,,,Away Win,1494.530769417792,1537.5358749386708
1910-10-16,Russia,Czechoslovakia,5.0,4.0,Friendly,Russia,False,,,Home Win,1500.0,1489.1924749896275
1910-10-23,Russia,Czechoslovakia,1.0,0.0,Friendly,Russia,False,,,Home Win,1503.4573058778028,1485.7351691118247
1910-11-06,Hungary,Austria,3.0,0.0,Friendly,Hungary,False,,,Home Win,1495.866175989519,1493.3368889882113
1910-11-13,Argentina,Uruguay,1.0,1.0,Copa Premio Honor Argentino,Argentina,False,,,Draw,1531.8878417337264,1485.7077720534858
1910-11-27,Argentina,Uruguay,2.0,6.0,Copa Premio Honor Argentino,Argentina,False,,,Away Win,1527.912304624033,1489.6833091631793
1911-01-01,France,Hungary,0.0,3.0,Friendly,France,False,,,Away Win,1475.6755697564695,1499.4320518418845
1911-01-06,Italy,Hungary,0.0,1.0,Friendly,Italy,False,,,Away Win,1499.5765290207562,1505.5120040012941
1911-01-08,Switzerland,Hungary,2.0,0.0,Friendly,Switzerland,False,,,Home Win,1483.9352050954947,1511.83356788193
1911-01-28,Northern Ireland,Wales,1.0,2.0,British Home Championship,Ireland,False,,,Away Win,1341.6860953002335,1407.1399315430629
1911-02-11,England,Northern Ireland,2.0,1.0,British Home Championship,England,False,,,Home Win,1685.6460141669613,1330.6950407126697
1911-03-06,Wales,Scotland,2.0,2.0,British Home Championship,Wales,False,,,Draw,1418.1309861306268,1595.175551178728
1911-03-13,England,Wales,3.0,0.0,British Home Championship,England,False,,,Home Win,1687.004641813512,1420.3128598549233
1911-03-18,Scotland,Northern Ireland,2.0,0.0,British Home Championship,Scotland,False,,,Home Win,1592.9936774544315,1329.336413066119
1911-03-19,Belgium,Netherlands,1.0,5.0,Friendly,Belgium,False,,,Away Win,1509.4186325360533,1543.3488181904788
1911-03-26,Germany,Switzerland,6.0,2.0,Friendly,Germany,False,,,Home Win,1488.717826165984,1487.9122226300833
1911-04-01,England,Scotland,1.0,1.0,British Home Championship,England,False,,,Draw,1689.1655809380843,1595.1885167942787
1911-04-02,Netherlands,Belgium,3.0,1.0,Friendly,Netherlands,False,,,Home Win,1549.2883413142004,1503.4791094123318
1911-04-09,France,Italy,2.0,2.0,Friendly,France,False,,,Draw,1469.5956175970598,1493.2549651401202
1911-04-20,Guernsey,Alderney,2.0,1.0,Muratti Vase,Guernsey,False,,,Home Win,1541.5554481780125,1454.0046850057333
1911-04-23,Belgium,Germany,2.0,1.0,Friendly,Belgium,False,,,Home Win,1500.4623827500184,1492.3064993351475
1911-04-23,Switzerland,France,5.0,2.0,Friendly,Switzerland,False,,,Home Win,1484.3235494609198,1468.5143328533593
1911-04-27,Jersey,Guernsey,4.0,1.0,Muratti Vase,Jersey,False,,,Home Win,1504.4398668162542,1546.6269728865982
1911-04-30,Belgium,France,7.0,1.0,Friendly,Belgium,False,,,Home Win,1503.954296935561,1465.121862408069
1911-05-07,Austria,Hungary,3.0,1.0,Friendly,Austria,False,,,Home Win,1489.7710131358458,1507.8565503473415
1911-05-07,Italy,Switzerland,2.0,2.0,Friendly,Italy,False,,,Draw,1494.3362498838208,1487.71601990621
1911-05-21,Switzerland,Italy,3.0,0.0,Friendly,Switzerland,False,,,Home Win,1489.2039896906354,1492.8482800993954
1911-06-18,Sweden,Germany,2.0,4.0,Friendly,Sweden,False,,,Away Win,1493.6666286917473,1488.814585149605
1911-08-15,Argentina,Uruguay,0.0,2.0,Copa Lipton,Argentina,False,,,Away Win,1514.1311831342894,1503.4644306529228
1911-09-17,Sweden,Norway,4.0,1.0,Friendly,Sweden,False,,,Home Win,1487.2018865592665,1489.8781798748507
1911-09-17,Uruguay,Argentina,2.0,3.0,Copa Newton,Uruguay,False,,,Away Win,1516.5461523921674,1501.0494613950448
1911-10-08,Uruguay,Argentina,1.0,1.0,Copa Premio Honor Uruguayo,Uruguay,False,,,Draw,1503.339161024572,1514.2564527626403
1911-10-09,Germany,Austria,1.0,2.0,Friendly,Germany,False,,,Away Win,1495.2793272820857,1493.6135370380837
1911-10-22,Finland,Sweden,2.0,5.0,Friendly,Finland,False,,,Away Win,1500.0,1490.8368051887942
1911-10-22,Argentina,Uruguay,2.0,0.0,Copa Premio Honor Argentino,Argentina,False,,,Home Win,1516.7657114096257,1500.8299023775864
1911-10-29,Germany,Sweden,1.0,3.0,Friendly,Germany,False,,,Away Win,1488.8566156365312,1497.3580570517363
1911-10-29,Hungary,Switzerland,9.0,0.0,Friendly,Hungary,False,,,Home Win,1504.0140264451036,1492.851810341436
1911-10-29,Luxembourg,France,1.0,4.0,Friendly,Luxembourg,False,,,Away Win,1500.0,1462.0198608795474
1911-10-29,Uruguay,Argentina,3.0,0.0,Copa Premio Honor Uruguayo,Uruguay,False,,,Home Win,1494.0482281001575,1523.5473856870547
1911-11-05,Hungary,Austria,2.0,0.0,Friendly,Hungary,False,,,Home Win,1507.4667152846014,1500.0362486836382
1911-12-17,Germany,Hungary,1.0,4.0,Friendly,Germany,False,,,Away Win,1482.5694657521353,1510.968125303848
1912-01-28,France,Belgium,1.0,1.0,Friendly,France,False,,,Draw,1468.907351481369,1507.0562984640826
1912-02-10,Northern Ireland,England,1.0,6.0,British Home Championship,Ireland,False,,,Away Win,1327.1415737262716,1684.0983500081463
1912-02-10,France,Catalonia,7.0,0.0,Friendly,France,False,,,Home Win,1468.0265286032597,1500.0
1912-02-18,France,Switzerland,4.0,1.0,Friendly,France,False,,,Home Win,1472.0598693572551,1489.3991215019382
1912-02-20,Belgium,Switzerland,9.0,2.0,Friendly,Belgium,False,,,Home Win,1507.9371213421919,1485.5667568859087
1912-03-02,Scotland,Wales,1.0,0.0,British Home Championship,Scotland,False,,,Home Win,1600.2557477242167,1418.151920730351
1912-03-10,Belgium,Netherlands,1.0,2.0,Friendly,Belgium,False,,,Away Win,1511.2454502272994,1552.3050679765138
1912-03-11,Wales,England,0.0,2.0,British Home Championship,Wales,False,,,Away Win,1414.8586219182237,1687.8094302383672
1912-03-16,Northern Ireland,Scotland,1.0,4.0,British Home Championship,Ireland,False,,,Away Win,1323.4304934960508,1603.5490465363441
1912-03-17,Italy,France,3.0,4.0,Friendly,Italy,False,,,Away Win,1489.2004594485948,1475.8922339732846
1912-03-23,Scotland,England,1.0,1.0,British Home Championship,Scotland,False,,,Draw,1608.7842279216452,1693.2056376618928
1912-03-24,Netherlands,Germany,5.0,5.0,Friendly,Netherlands,False,,,Draw,1558.1452438457595,1476.5533837804314
1912-04-13,Wales,Northern Ireland,2.0,3.0,British Home Championship,Wales,False,,,Away Win,1409.4624144946981,1318.1953121107497
1912-04-14,Hungary,Germany,4.0,4.0,Friendly,Hungary,False,,,Draw,1516.9842072755519,1478.9521488051607
1912-04-18,Jersey,Guernsey,3.0,3.0,Muratti Vase,Jersey,False,,,Draw,1512.7910675942112,1538.2757721086411
1912-04-19,Jersey,Guernsey,2.0,5.0,Muratti Vase,Jersey,False,,,Away Win,1510.6786355590386,1540.3882041438137
1912-04-25,Guernsey,Alderney,4.0,0.0,Muratti Vase,Guernsey,False,,,Home Win,1552.3841676804045,1448.9331602971477
1912-04-28,Netherlands,Belgium,4.0,3.0,Friendly,Netherlands,False,,,Home Win,1555.7464788210302,1505.4052743580537
1912-05-05,Austria,Hungary,1.0,1.0,Friendly,Austria,False,,,Draw,1496.5348386643916,1515.096076007058
1912-05-05,Switzerland,Germany,1.0,2.0,Friendly,Switzerland,False,,,Away Win,1482.2584280008011,1480.8402800736546
1912-05-06,Russia,Finland,1.0,1.0,Friendly,Russia,False,,,Draw,1506.825136632021,1493.478748137058
1912-06-16,Norway,Sweden,1.0,2.0,Friendly,Norway,False,,,Away Win,1486.243261245323,1503.6452069361321
1912-06-20,Sweden,Hungary,2.0,2.0,Friendly,Sweden,False,,,Draw,1509.8119892546733,1516.2470710501614
1912-06-23,Norway,Hungary,0.0,6.0,Friendly,Norway,False,,,Away Win,1480.0764789267819,1517.5619447693553
1912-06-27,Sweden,Finland,7.0,1.0,Friendly,Sweden,False,,,Home Win,1508.4971155354795,1495.054426286862
1912-06-29,Finland,Italy,3.0,2.0,Olympic Games,Sweden,True,,,Home Win,1491.6313525745477,1482.6252759836125
1912-06-29,Austria,Germany,5.0,1.0,Olympic Games,Sweden,True,,,Home Win,1495.3838436212882,1487.259715741446
1912-06-29,Sweden,Netherlands,3.0,4.0,Olympic Games,Sweden,False,,,Away Win,1511.9201892477938,1558.7085325687492
1912-06-30,Netherlands,Austria,3.0,1.0,Olympic Games,Sweden,True,,,Home Win,1570.2282234438742,1505.1500550324151
1912-06-30,Denmark,Norway,7.0,0.0,Olympic Games,Sweden,True,,,Home Win,1509.963028958476,1474.1864072305289
1912-06-30,Finland,Russia,2.0,1.0,Olympic Games,Sweden,True,,,Home Win,1501.3721948957314,1505.2494584822168
1912-07-01,Austria,Norway,1.0,0.0,Olympic Games,Sweden,True,,,Home Win,1497.0015524758855,1465.2125169484284
1912-07-01,Germany,Russia,16.0,0.0,Olympic Games,Sweden,True,,,Home Win,1477.493504330319,1495.137866497963
1912-07-01,Sweden,Italy,0.0,1.0,Olympic Games,Sweden,False,,,Away Win,1500.4004983726688,1472.8844336624288
1912-07-02,Denmark,Netherlands,4.0,1.0,Olympic Games,Sweden,True,,,Home Win,1518.9369192405763,1578.3767260004038
1912-07-03,Hungary,Germany,3.0,1.0,Olympic Games,Sweden,True,,,Home Win,1523.4520164656083,1488.0009137565737
1912-07-03,Austria,Italy,5.0,1.0,Olympic Games,Sweden,True,,,Home Win,1506.0891351814666,1486.3982640421184
1912-07-03,Norway,Russia,2.0,1.0,Friendly,Sweden,True,,,Home Win,1456.1249342428473,1484.6304570717082
1912-07-04,Netherlands,Finland,9.0,0.0,Olympic Games,Sweden,True,,,Home Win,1566.682408930311,1511.4837868799852
1912-07-05,Hungary,Austria,3.0,0.0,Olympic Games,Sweden,True,,,Home Win,1532.435178178525,1515.5229923805057
1912-07-12,Russia,Hungary,0.0,9.0,Friendly,Russia,False,,,Away Win,1479.221147627281,1541.948790441592
1912-07-14,Russia,Hungary,0.0,12.0,Friendly,Russia,False,,,Away Win,1473.686803581553,1547.48313448732
1912-08-15,Uruguay,Argentina,2.0,0.0,Copa Lipton,Uruguay,False,,,Home Win,1502.0464504195288,1515.5491633676834
1912-08-25,Uruguay,Argentina,3.0,0.0,Copa Premio Honor Uruguayo,Uruguay,False,,,Home Win,1509.6070499170235,1507.9885638701887
1912-09-22,Argentina,Uruguay,0.0,1.0,Copa Premio Honor Argentino,Argentina,False,,,Away Win,1500.8327358234942,1516.762877963718
1912-10-06,Argentina,Uruguay,3.0,3.0,Copa Newton,Argentina,False,,,Draw,1488.4591558991654,1529.1364578880468
1912-10-06,Denmark,Germany,3.0,1.0,Friendly,Denmark,False,,,Home Win,1530.631236310669,1479.017752043657
1912-11-03,Hungary,Austria,4.0,0.0,Friendly,Hungary,False,,,Home Win,1552.8595222118265,1506.0093801174385
1912-11-03,Sweden,Norway,4.0,2.0,Friendly,Sweden,False,,,Home Win,1486.8866679929793,1461.5342436872745
1912-11-17,Germany,Netherlands,2.0,3.0,Friendly,Germany,False,,,Away Win,1476.0709433000811,1575.1068984840604
1912-12-01,Uruguay,Argentina,1.0,3.0,Friendly,Uruguay,False,,,Away Win,1530.8275008724497,1486.7681129147625
1912-12-01,Catalonia,France,1.0,0.0,Friendly,Spain,False,,,Home Win,1495.9666592460046,1482.467417438267
1912-12-22,Italy,Austria,1.0,3.0,Friendly,Italy,False,,,Away Win,1476.9644068430794,1503.0052614745084
1913-01-12,France,Italy,1.0,0.0,Friendly,France,False,,,Home Win,1479.0450765924818,1470.9158398968787
1913-01-18,Northern Ireland,Wales,0.0,1.0,British Home Championship,Ireland,False,,,Away Win,1333.204342884194,1394.4533837212539
1913-02-04,Philippines,China PR,2.0,1.0,Far Eastern Championship Games,Philippines,False,,,Home Win,1500.0,1500.0
1913-02-15,Northern Ireland,England,2.0,1.0,British Home Championship,Ireland,False,,,Home Win,1322.0936026341099,1693.653725277512
